Order ID,Order Date,Customer ID,Customer Name,Sales Person,Region,Product_Type,Price,Quantity
1709,2022/07/10,8,Company H,Laura Larsen,California,Product 2,199,6
1714,2022/07/12,13,Company M,Michael Fox,New Mexico,Product 2,199,3
1721,2022/07/13,6,Company F,Laura Larsen,California,Product 2,199,1
1722,2022/07/14,16,Company P,Andrew James,Arizona,Product 2,199,8
1723,2022/07/14,10,Company J,Laura Larsen,California,Product 2,199,2
1727,2022/07/14,4,Company D,Anna Weber,Texas,Product 2,199,3
1740,2022/07/20,2,Company B,Anna Weber,Texas,Product 2,199,4
1745,2022/07/21,9,Company I,Laura Larsen,California,Product 2,199,5
1747,2022/07/22,6,Company F,Laura Larsen,California,Product 2,199,0
1760,2022/07/27,18,Company R,Oscar Knox,Arizona,Product 2,199,0
1761,2022/07/28,11,Company K,Michael Fox,New Mexico,Product 2,199,4
1763,2022/07/29,2,Company B,Anna Weber,Texas,Product 2,199,7
1765,2022/07/30,9,Company I,Laura Larsen,California,Product 2,199,3
1771,2022/08/03,4,Company D,Anna Weber,Texas,Product 2,199,7
1772,2022/08/04,18,Company R,Andrew James,Arizona,Product 2,199,8
1773,2022/08/04,5,Company E,Anna Weber,Texas,Product 2,199,2
1774,2022/08/04,8,Company H,Laura Larsen,California,Product 2,199,1
1782,2022/08/08,13,Company M,Michael Fox,New Mexico,Product 2,199,3
1789,2022/08/10,4,Company D,Ben Wallace,Texas,Product 2,199,9
1797,2022/08/12,10,Company J,Kim Fishman,California,Product 2,199,2
1800,2022/08/12,9,Company I,Kim Fishman,California,Product 2,199,8
1802,2022/08/12,6,Company F,Laura Larsen,California,Product 2,199,6
1804,2022/08/12,8,Company H,Laura Larsen,California,Product 2,199,6
1808,2022/08/13,9,Company I,Laura Larsen,California,Product 2,199,3
1815,2022/08/16,5,Company E,Ben Wallace,Texas,Product 2,199,2
1818,2022/08/17,5,Company E,Anna Weber,Texas,Product 2,199,4
1819,2022/08/17,9,Company I,Kim Fishman,California,Product 2,199,9
1821,2022/08/17,7,Company G,Laura Larsen,California,Product 2,199,6
1823,2022/08/18,9,Company I,Kim Fishman,California,Product 2,199,3
1825,2022/08/19,11,Company K,Michael Fox,New Mexico,Product 2,199,5
1831,2022/08/21,8,Company H,Kim Fishman,California,Product 2,199,3
1834,2022/08/21,5,Company E,Ben Wallace,Texas,Product 2,199,7
1836,2022/08/21,9,Company I,Laura Larsen,California,Product 2,199,5
1840,2022/08/22,17,Company Q,Andrew James,Arizona,Product 2,199,5
1841,2022/08/22,3,Company C,Ben Wallace,Texas,Product 2,199,4
1843,2022/08/22,20,Company T,Oscar Knox,Arizona,Product 2,199,1
1844,2022/08/22,5,Company E,Anna Weber,Texas,Product 2,199,4
1857,2022/08/30,7,Company G,Laura Larsen,California,Product 2,199,1
1868,2022/09/02,15,Company O,Michael Fox,New Mexico,Product 2,199,5
1873,2022/09/05,8,Company H,Laura Larsen,California,Product 2,199,6
1876,2022/09/06,16,Company P,Oscar Knox,Arizona,Product 2,199,8
1882,2022/09/07,2,Company B,Anna Weber,Texas,Product 2,199,1
1885,2022/09/08,14,Company N,Anne Lee,New Mexico,Product 2,199,3
1890,2022/09/10,10,Company J,Laura Larsen,California,Product 2,199,5
1893,2022/09/11,15,Company O,Anne Lee,New Mexico,Product 2,199,1
1898,2022/09/13,3,Company C,Ben Wallace,Texas,Product 2,199,1
1899,2022/09/14,9,Company I,Laura Larsen,California,Product 2,199,0
1900,2022/09/15,2,Company B,Anna Weber,Texas,Product 2,199,6
1908,2022/09/18,20,Company T,Andrew James,Arizona,Product 2,199,7
1915,2022/09/19,11,Company K,Michael Fox,New Mexico,Product 2,199,9
1919,2022/09/20,11,Company K,Anne Lee,New Mexico,Product 2,199,4
1924,2022/09/20,6,Company F,Kim Fishman,California,Product 2,199,0
1926,2022/09/22,1,Company A,Anna Weber,Texas,Product 2,199,3
1929,2022/09/22,9,Company I,Laura Larsen,California,Product 2,199,3
1942,2022/09/28,4,Company D,Anna Weber,Texas,Product 2,199,0
1944,2022/09/29,12,Company L,Anne Lee,New Mexico,Product 2,199,2
1946,2022/09/29,16,Company P,Andrew James,Arizona,Product 2,199,4
1947,2022/09/29,19,Company S,Andrew James,Arizona,Product 2,199,2
1955,2022/10/02,10,Company J,Kim Fishman,California,Product 2,199,7
1965,2022/10/05,4,Company D,Ben Wallace,Texas,Product 2,199,2
1969,2022/10/05,3,Company C,Ben Wallace,Texas,Product 2,199,1
1978,2022/10/08,14,Company N,Anne Lee,New Mexico,Product 2,199,0
1984,2022/10/11,20,Company T,Oscar Knox,Arizona,Product 2,199,1
1988,2022/10/13,2,Company B,Ben Wallace,Texas,Product 2,199,5
1990,2022/10/13,11,Company K,Michael Fox,New Mexico,Product 2,199,4
1991,2022/10/14,3,Company C,Anna Weber,Texas,Product 2,199,7
1993,2022/10/16,15,Company O,Anne Lee,New Mexico,Product 2,199,1
1995,2022/10/16,1,Company A,Anna Weber,Texas,Product 2,199,8
2000,2022/10/16,14,Company N,Michael Fox,New Mexico,Product 2,199,4
0003,2021/01/03,9,Company I,Kim Fishman,California,Product 4,159,3
0018,2021/01/07,19,Company S,Oscar Knox,Arizona,Product 4,159,5
0023,2021/01/07,8,Company H,Laura Larsen,California,Product 4,159,4
0031,2021/01/09,6,Company F,Kim Fishman,California,Product 4,159,2
0043,2021/01/13,13,Company M,Anne Lee,New Mexico,Product 4,159,8
0046,2021/01/13,14,Company N,Michael Fox,New Mexico,Product 4,159,7
0049,2021/01/13,4,Company D,Ben Wallace,Texas,Product 4,159,5
0050,2021/01/13,5,Company E,Ben Wallace,Texas,Product 4,159,7
0061,2021/01/16,2,Company B,Anna Weber,Texas,Product 4,159,8
0062,2021/01/17,20,Company T,Andrew James,Arizona,Product 4,159,9
0071,2021/01/21,17,Company Q,Oscar Knox,Arizona,Product 4,159,4
0073,2021/01/23,15,Company O,Anne Lee,New Mexico,Product 4,159,1
0087,2021/01/27,17,Company Q,Andrew James,Arizona,Product 4,159,3
0098,2021/01/30,19,Company S,Oscar Knox,Arizona,Product 4,159,8
0105,2021/02/02,11,Company K,Michael Fox,New Mexico,Product 4,159,0
0106,2021/02/02,2,Company B,Ben Wallace,Texas,Product 4,159,5
0107,2021/02/02,7,Company G,Kim Fishman,California,Product 4,159,5
0109,2021/02/02,20,Company T,Oscar Knox,Arizona,Product 4,159,7
0114,2021/02/05,9,Company I,Kim Fishman,California,Product 4,159,4
0120,2021/02/06,14,Company N,Michael Fox,New Mexico,Product 4,159,3
0125,2021/02/08,10,Company J,Kim Fishman,California,Product 4,159,0
0127,2021/02/08,8,Company H,Laura Larsen,California,Product 4,159,4
0132,2021/02/11,7,Company G,Kim Fishman,California,Product 4,159,9
0134,2021/02/12,13,Company M,Michael Fox,New Mexico,Product 4,159,7
0141,2021/02/13,10,Company J,Kim Fishman,California,Product 4,159,8
0144,2021/02/13,13,Company M,Anne Lee,New Mexico,Product 4,159,2
0147,2021/02/13,13,Company M,Anne Lee,New Mexico,Product 4,159,5
0152,2021/02/13,12,Company L,Michael Fox,New Mexico,Product 4,159,6
0156,2021/02/15,18,Company R,Andrew James,Arizona,Product 4,159,4
0159,2021/02/16,20,Company T,Oscar Knox,Arizona,Product 4,159,6
0165,2021/02/17,4,Company D,Anna Weber,Texas,Product 4,159,1
0168,2021/02/18,7,Company G,Kim Fishman,California,Product 4,159,2
0178,2021/02/21,13,Company M,Michael Fox,New Mexico,Product 4,159,1
0182,2021/02/21,1,Company A,Anna Weber,Texas,Product 4,159,2
0184,2021/02/23,12,Company L,Anne Lee,New Mexico,Product 4,159,7
0191,2021/02/25,11,Company K,Michael Fox,New Mexico,Product 4,159,4
0193,2021/02/27,9,Company I,Laura Larsen,California,Product 4,159,1
0195,2021/02/27,15,Company O,Anne Lee,New Mexico,Product 4,159,8
0198,2021/03/01,18,Company R,Oscar Knox,Arizona,Product 4,159,6
0199,2021/03/02,17,Company Q,Andrew James,Arizona,Product 4,159,4
0209,2021/03/08,16,Company P,Andrew James,Arizona,Product 4,159,3
0213,2021/03/09,1,Company A,Ben Wallace,Texas,Product 4,159,2
0218,2021/03/11,8,Company H,Laura Larsen,California,Product 4,159,2
0219,2021/03/11,7,Company G,Laura Larsen,California,Product 4,159,1
0220,2021/03/11,17,Company Q,Andrew James,Arizona,Product 4,159,2
0221,2021/03/11,13,Company M,Michael Fox,New Mexico,Product 4,159,3
0223,2021/03/11,10,Company J,Laura Larsen,California,Product 4,159,8
0244,2021/03/17,4,Company D,Anna Weber,Texas,Product 4,159,2
0245,2021/03/18,19,Company S,Oscar Knox,Arizona,Product 4,159,0
0250,2021/03/18,8,Company H,Kim Fishman,California,Product 4,159,7
0254,2021/03/19,6,Company F,Kim Fishman,California,Product 4,159,4
0256,2021/03/19,18,Company R,Oscar Knox,Arizona,Product 4,159,2
0262,2021/03/22,8,Company H,Laura Larsen,California,Product 4,159,1
0263,2021/03/23,7,Company G,Laura Larsen,California,Product 4,159,5
0276,2021/03/25,2,Company B,Anna Weber,Texas,Product 4,159,7
0282,2021/03/27,16,Company P,Oscar Knox,Arizona,Product 4,159,6
0283,2021/03/27,20,Company T,Andrew James,Arizona,Product 4,159,0
0284,2021/03/27,2,Company B,Anna Weber,Texas,Product 4,159,4
0288,2021/03/27,3,Company C,Ben Wallace,Texas,Product 4,159,2
0290,2021/03/29,3,Company C,Anna Weber,Texas,Product 4,159,9
0292,2021/03/30,1,Company A,Ben Wallace,Texas,Product 4,159,0
0294,2021/03/30,16,Company P,Oscar Knox,Arizona,Product 4,159,2
0303,2021/04/04,20,Company T,Oscar Knox,Arizona,Product 4,159,0
0306,2021/04/05,1,Company A,Anna Weber,Texas,Product 4,159,3
0324,2021/04/14,17,Company Q,Andrew James,Arizona,Product 4,159,4
0336,2021/04/16,4,Company D,Anna Weber,Texas,Product 4,159,9
0340,2021/04/19,8,Company H,Laura Larsen,California,Product 4,159,6
0343,2021/04/19,5,Company E,Anna Weber,Texas,Product 4,159,0
0349,2021/04/19,13,Company M,Anne Lee,New Mexico,Product 4,159,5
0352,2021/04/19,10,Company J,Laura Larsen,California,Product 4,159,9
0363,2021/04/22,5,Company E,Ben Wallace,Texas,Product 4,159,5
0364,2021/04/22,16,Company P,Andrew James,Arizona,Product 4,159,9
0369,2021/04/24,6,Company F,Laura Larsen,California,Product 4,159,7
0371,2021/04/24,18,Company R,Andrew James,Arizona,Product 4,159,8
0375,2021/04/25,15,Company O,Anne Lee,New Mexico,Product 4,159,4
0379,2021/04/25,15,Company O,Michael Fox,New Mexico,Product 4,159,0
0380,2021/04/26,19,Company S,Andrew James,Arizona,Product 4,159,5
0383,2021/04/28,2,Company B,Anna Weber,Texas,Product 4,159,7
0384,2021/04/28,1,Company A,Ben Wallace,Texas,Product 4,159,5
0387,2021/04/28,9,Company I,Laura Larsen,California,Product 4,159,8
0396,2021/05/02,14,Company N,Anne Lee,New Mexico,Product 4,159,5
0398,2021/05/03,18,Company R,Andrew James,Arizona,Product 4,159,0
0404,2021/05/06,5,Company E,Anna Weber,Texas,Product 4,159,9
0405,2021/05/06,1,Company A,Anna Weber,Texas,Product 4,159,5
0406,2021/05/06,6,Company F,Laura Larsen,California,Product 4,159,8
0410,2021/05/06,16,Company P,Andrew James,Arizona,Product 4,159,4
0411,2021/05/06,8,Company H,Laura Larsen,California,Product 4,159,4
0415,2021/05/08,17,Company Q,Andrew James,Arizona,Product 4,159,7
0418,2021/05/10,6,Company F,Laura Larsen,California,Product 4,159,9
0420,2021/05/11,18,Company R,Andrew James,Arizona,Product 4,159,9
0421,2021/05/11,6,Company F,Laura Larsen,California,Product 4,159,4
0422,2021/05/12,4,Company D,Ben Wallace,Texas,Product 4,159,9
0439,2021/05/15,16,Company P,Andrew James,Arizona,Product 4,159,1
0448,2021/05/16,10,Company J,Kim Fishman,California,Product 4,159,1
0454,2021/05/16,13,Company M,Michael Fox,New Mexico,Product 4,159,8
0457,2021/05/17,3,Company C,Anna Weber,Texas,Product 4,159,9
0459,2021/05/17,5,Company E,Ben Wallace,Texas,Product 4,159,1
0460,2021/05/18,11,Company K,Anne Lee,New Mexico,Product 4,159,4
0465,2021/05/19,11,Company K,Anne Lee,New Mexico,Product 4,159,9
0466,2021/05/19,2,Company B,Anna Weber,Texas,Product 4,159,3
0468,2021/05/19,18,Company R,Andrew James,Arizona,Product 4,159,9
0476,2021/05/23,8,Company H,Kim Fishman,California,Product 4,159,3
0478,2021/05/23,6,Company F,Kim Fishman,California,Product 4,159,3
0479,2021/05/23,7,Company G,Kim Fishman,California,Product 4,159,2
0486,2021/05/25,8,Company H,Kim Fishman,California,Product 4,159,4
0488,2021/05/25,20,Company T,Oscar Knox,Arizona,Product 4,159,2
0489,2021/05/25,13,Company M,Michael Fox,New Mexico,Product 4,159,7
0490,2021/05/25,13,Company M,Michael Fox,New Mexico,Product 4,159,4
0494,2021/05/26,16,Company P,Andrew James,Arizona,Product 4,159,9
0509,2021/05/30,19,Company S,Oscar Knox,Arizona,Product 4,159,8
0525,2021/06/03,7,Company G,Kim Fishman,California,Product 4,159,3
0534,2021/06/05,7,Company G,Laura Larsen,California,Product 4,159,9
0540,2021/06/08,9,Company I,Laura Larsen,California,Product 4,159,3
0543,2021/06/08,20,Company T,Andrew James,Arizona,Product 4,159,5
0550,2021/06/11,18,Company R,Oscar Knox,Arizona,Product 4,159,0
0557,2021/06/12,5,Company E,Ben Wallace,Texas,Product 4,159,1
0566,2021/06/16,10,Company J,Kim Fishman,California,Product 4,159,8
0567,2021/06/16,1,Company A,Ben Wallace,Texas,Product 4,159,8
0569,2021/06/17,18,Company R,Oscar Knox,Arizona,Product 4,159,7
0572,2021/06/18,11,Company K,Anne Lee,New Mexico,Product 4,159,4
0574,2021/06/20,5,Company E,Anna Weber,Texas,Product 4,159,3
0577,2021/06/20,12,Company L,Michael Fox,New Mexico,Product 4,159,6
0580,2021/06/22,15,Company O,Anne Lee,New Mexico,Product 4,159,6
0581,2021/06/22,15,Company O,Michael Fox,New Mexico,Product 4,159,8
0590,2021/06/24,18,Company R,Andrew James,Arizona,Product 4,159,5
0599,2021/06/28,2,Company B,Anna Weber,Texas,Product 4,159,5
0605,2021/06/29,15,Company O,Anne Lee,New Mexico,Product 4,159,5
0615,2021/07/04,10,Company J,Kim Fishman,California,Product 4,159,2
0620,2021/07/07,20,Company T,Andrew James,Arizona,Product 4,159,9
0621,2021/07/07,10,Company J,Laura Larsen,California,Product 4,159,7
0622,2021/07/07,13,Company M,Anne Lee,New Mexico,Product 4,159,9
0630,2021/07/09,10,Company J,Kim Fishman,California,Product 4,159,3
0633,2021/07/11,20,Company T,Oscar Knox,Arizona,Product 4,159,3
0635,2021/07/11,3,Company C,Anna Weber,Texas,Product 4,159,5
0637,2021/07/13,17,Company Q,Oscar Knox,Arizona,Product 4,159,6
0638,2021/07/13,11,Company K,Michael Fox,New Mexico,Product 4,159,5
0651,2021/07/17,17,Company Q,Andrew James,Arizona,Product 4,159,2
0652,2021/07/17,15,Company O,Anne Lee,New Mexico,Product 4,159,3
0653,2021/07/18,5,Company E,Ben Wallace,Texas,Product 4,159,1
0656,2021/07/18,12,Company L,Anne Lee,New Mexico,Product 4,159,5
0658,2021/07/18,5,Company E,Anna Weber,Texas,Product 4,159,9
0661,2021/07/20,16,Company P,Oscar Knox,Arizona,Product 4,159,3
0663,2021/07/20,20,Company T,Oscar Knox,Arizona,Product 4,159,4
0672,2021/07/25,12,Company L,Michael Fox,New Mexico,Product 4,159,7
0673,2021/07/25,17,Company Q,Oscar Knox,Arizona,Product 4,159,8
0675,2021/07/26,13,Company M,Michael Fox,New Mexico,Product 4,159,4
0677,2021/07/26,15,Company O,Michael Fox,New Mexico,Product 4,159,9
0679,2021/07/26,7,Company G,Kim Fishman,California,Product 4,159,6
0684,2021/07/27,18,Company R,Oscar Knox,Arizona,Product 4,159,3
0689,2021/07/27,19,Company S,Andrew James,Arizona,Product 4,159,8
0694,2021/07/27,8,Company H,Laura Larsen,California,Product 4,159,8
0697,2021/07/29,5,Company E,Ben Wallace,Texas,Product 4,159,1
0706,2021/08/03,7,Company G,Laura Larsen,California,Product 4,159,2
0709,2021/08/03,1,Company A,Anna Weber,Texas,Product 4,159,9
0712,2021/08/04,12,Company L,Michael Fox,New Mexico,Product 4,159,0
0713,2021/08/04,19,Company S,Oscar Knox,Arizona,Product 4,159,8
0715,2021/08/05,13,Company M,Anne Lee,New Mexico,Product 4,159,5
0718,2021/08/06,13,Company M,Anne Lee,New Mexico,Product 4,159,3
0719,2021/08/06,2,Company B,Ben Wallace,Texas,Product 4,159,4
0721,2021/08/07,7,Company G,Laura Larsen,California,Product 4,159,5
0722,2021/08/07,11,Company K,Anne Lee,New Mexico,Product 4,159,4
0733,2021/08/10,17,Company Q,Andrew James,Arizona,Product 4,159,4
0736,2021/08/11,14,Company N,Michael Fox,New Mexico,Product 4,159,6
0737,2021/08/11,12,Company L,Anne Lee,New Mexico,Product 4,159,5
0746,2021/08/17,2,Company B,Ben Wallace,Texas,Product 4,159,8
0750,2021/08/18,20,Company T,Andrew James,Arizona,Product 4,159,9
0761,2021/08/21,16,Company P,Andrew James,Arizona,Product 4,159,6
0765,2021/08/22,19,Company S,Andrew James,Arizona,Product 4,159,8
0768,2021/08/24,15,Company O,Anne Lee,New Mexico,Product 4,159,1
0782,2021/08/29,1,Company A,Anna Weber,Texas,Product 4,159,9
0789,2021/08/30,6,Company F,Laura Larsen,California,Product 4,159,8
0790,2021/08/30,13,Company M,Anne Lee,New Mexico,Product 4,159,8
0792,2021/08/31,16,Company P,Oscar Knox,Arizona,Product 4,159,9
0800,2021/09/03,3,Company C,Ben Wallace,Texas,Product 4,159,4
0807,2021/09/05,11,Company K,Michael Fox,New Mexico,Product 4,159,5
0813,2021/09/08,16,Company P,Andrew James,Arizona,Product 4,159,8
0814,2021/09/08,16,Company P,Oscar Knox,Arizona,Product 4,159,4
0815,2021/09/08,3,Company C,Anna Weber,Texas,Product 4,159,8
0820,2021/09/10,11,Company K,Anne Lee,New Mexico,Product 4,159,4
0821,2021/09/10,12,Company L,Michael Fox,New Mexico,Product 4,159,4
0827,2021/09/11,1,Company A,Anna Weber,Texas,Product 4,159,3
0840,2021/09/20,6,Company F,Laura Larsen,California,Product 4,159,8
0845,2021/09/21,8,Company H,Laura Larsen,California,Product 4,159,7
0847,2021/09/22,5,Company E,Anna Weber,Texas,Product 4,159,0
0856,2021/09/22,19,Company S,Andrew James,Arizona,Product 4,159,3
0870,2021/09/28,3,Company C,Ben Wallace,Texas,Product 4,159,5
0872,2021/09/28,1,Company A,Anna Weber,Texas,Product 4,159,5
0878,2021/09/30,15,Company O,Anne Lee,New Mexico,Product 4,159,0
0882,2021/10/01,7,Company G,Laura Larsen,California,Product 4,159,2
0885,2021/10/02,15,Company O,Anne Lee,New Mexico,Product 4,159,8
0886,2021/10/03,20,Company T,Oscar Knox,Arizona,Product 4,159,1
0892,2021/10/05,16,Company P,Andrew James,Arizona,Product 4,159,7
0894,2021/10/06,11,Company K,Anne Lee,New Mexico,Product 4,159,6
0900,2021/10/07,4,Company D,Anna Weber,Texas,Product 4,159,5
0909,2021/10/13,7,Company G,Laura Larsen,California,Product 4,159,8
0914,2021/10/13,14,Company N,Michael Fox,New Mexico,Product 4,159,7
0918,2021/10/15,18,Company R,Andrew James,Arizona,Product 4,159,5
0923,2021/10/16,15,Company O,Anne Lee,New Mexico,Product 4,159,3
0928,2021/10/17,20,Company T,Andrew James,Arizona,Product 4,159,8
0929,2021/10/17,14,Company N,Anne Lee,New Mexico,Product 4,159,5
0933,2021/10/19,10,Company J,Laura Larsen,California,Product 4,159,6
0934,2021/10/20,17,Company Q,Andrew James,Arizona,Product 4,159,1
0941,2021/10/22,20,Company T,Oscar Knox,Arizona,Product 4,159,5
0943,2021/10/22,6,Company F,Kim Fishman,California,Product 4,159,6
0956,2021/10/29,6,Company F,Kim Fishman,California,Product 4,159,4
0963,2021/10/29,14,Company N,Michael Fox,New Mexico,Product 4,159,1
0966,2021/10/29,18,Company R,Andrew James,Arizona,Product 4,159,7
0969,2021/10/30,7,Company G,Laura Larsen,California,Product 4,159,1
0972,2021/11/02,19,Company S,Oscar Knox,Arizona,Product 4,159,4
0975,2021/11/04,13,Company M,Anne Lee,New Mexico,Product 4,159,2
0978,2021/11/06,20,Company T,Oscar Knox,Arizona,Product 4,159,0
0985,2021/11/08,10,Company J,Kim Fishman,California,Product 4,159,9
0986,2021/11/08,9,Company I,Laura Larsen,California,Product 4,159,7
0989,2021/11/09,4,Company D,Anna Weber,Texas,Product 4,159,9
0994,2021/11/10,5,Company E,Anna Weber,Texas,Product 4,159,4
1003,2021/11/15,10,Company J,Laura Larsen,California,Product 4,159,4
1006,2021/11/15,19,Company S,Oscar Knox,Arizona,Product 4,159,2
1022,2021/11/22,1,Company A,Ben Wallace,Texas,Product 4,159,6
1026,2021/11/22,8,Company H,Kim Fishman,California,Product 4,159,6
1028,2021/11/22,20,Company T,Oscar Knox,Arizona,Product 4,159,0
1041,2021/11/24,18,Company R,Andrew James,Arizona,Product 4,159,2
1054,2021/11/28,6,Company F,Laura Larsen,California,Product 4,159,2
1060,2021/11/30,2,Company B,Anna Weber,Texas,Product 4,159,1
1082,2021/12/13,16,Company P,Oscar Knox,Arizona,Product 4,159,0
1088,2021/12/13,11,Company K,Anne Lee,New Mexico,Product 4,159,3
1093,2021/12/16,18,Company R,Oscar Knox,Arizona,Product 4,159,4
1100,2021/12/18,8,Company H,Laura Larsen,California,Product 4,159,3
1105,2021/12/18,12,Company L,Michael Fox,New Mexico,Product 4,159,7
1109,2021/12/19,11,Company K,Michael Fox,New Mexico,Product 4,159,2
1110,2021/12/19,10,Company J,Laura Larsen,California,Product 4,159,9
1116,2021/12/20,14,Company N,Michael Fox,New Mexico,Product 4,159,9
1120,2021/12/21,1,Company A,Ben Wallace,Texas,Product 4,159,8
1122,2021/12/23,6,Company F,Laura Larsen,California,Product 4,159,2
1123,2021/12/23,9,Company I,Kim Fishman,California,Product 4,159,9
1124,2021/12/23,14,Company N,Michael Fox,New Mexico,Product 4,159,2
1129,2021/12/24,13,Company M,Michael Fox,New Mexico,Product 4,159,2
1134,2021/12/25,12,Company L,Anne Lee,New Mexico,Product 4,159,5
1136,2021/12/25,16,Company P,Oscar Knox,Arizona,Product 4,159,4
1138,2021/12/25,14,Company N,Michael Fox,New Mexico,Product 4,159,0
1140,2021/12/27,6,Company F,Laura Larsen,California,Product 4,159,1
1141,2021/12/27,15,Company O,Michael Fox,New Mexico,Product 4,159,0
1149,2022/01/02,10,Company J,Kim Fishman,California,Product 4,159,7
1150,2022/01/02,5,Company E,Ben Wallace,Texas,Product 4,159,0
1153,2022/01/04,20,Company T,Andrew James,Arizona,Product 4,159,2
1159,2022/01/06,7,Company G,Laura Larsen,California,Product 4,159,1
1168,2022/01/08,3,Company C,Ben Wallace,Texas,Product 4,159,6
1170,2022/01/09,3,Company C,Ben Wallace,Texas,Product 4,159,0
1172,2022/01/10,11,Company K,Anne Lee,New Mexico,Product 4,159,4
1185,2022/01/13,13,Company M,Michael Fox,New Mexico,Product 4,159,0
1186,2022/01/13,3,Company C,Ben Wallace,Texas,Product 4,159,4
1188,2022/01/13,8,Company H,Kim Fishman,California,Product 4,159,6
1192,2022/01/14,10,Company J,Laura Larsen,California,Product 4,159,3
1207,2022/01/17,10,Company J,Laura Larsen,California,Product 4,159,3
1211,2022/01/19,9,Company I,Laura Larsen,California,Product 4,159,7
1212,2022/01/20,14,Company N,Michael Fox,New Mexico,Product 4,159,1
1216,2022/01/21,10,Company J,Laura Larsen,California,Product 4,159,1
1217,2022/01/21,4,Company D,Ben Wallace,Texas,Product 4,159,4
1221,2022/01/23,10,Company J,Laura Larsen,California,Product 4,159,6
1222,2022/01/24,8,Company H,Kim Fishman,California,Product 4,159,4
1232,2022/01/28,4,Company D,Anna Weber,Texas,Product 4,159,7
1234,2022/01/29,9,Company I,Laura Larsen,California,Product 4,159,3
1236,2022/01/30,3,Company C,Ben Wallace,Texas,Product 4,159,9
1247,2022/02/05,12,Company L,Michael Fox,New Mexico,Product 4,159,2
1253,2022/02/06,12,Company L,Anne Lee,New Mexico,Product 4,159,2
1257,2022/02/08,14,Company N,Anne Lee,New Mexico,Product 4,159,8
1262,2022/02/10,13,Company M,Anne Lee,New Mexico,Product 4,159,8
1265,2022/02/13,13,Company M,Michael Fox,New Mexico,Product 4,159,3
1293,2022/02/20,9,Company I,Laura Larsen,California,Product 4,159,2
1312,2022/02/26,13,Company M,Anne Lee,New Mexico,Product 4,159,5
1313,2022/02/26,8,Company H,Kim Fishman,California,Product 4,159,8
1324,2022/03/01,17,Company Q,Andrew James,Arizona,Product 4,159,9
1326,2022/03/01,8,Company H,Laura Larsen,California,Product 4,159,5
1328,2022/03/02,1,Company A,Ben Wallace,Texas,Product 4,159,6
1336,2022/03/06,8,Company H,Laura Larsen,California,Product 4,159,8
1337,2022/03/06,19,Company S,Oscar Knox,Arizona,Product 4,159,5
1341,2022/03/07,12,Company L,Michael Fox,New Mexico,Product 4,159,0
1345,2022/03/07,8,Company H,Laura Larsen,California,Product 4,159,2
1347,2022/03/09,14,Company N,Michael Fox,New Mexico,Product 4,159,1
1364,2022/03/11,15,Company O,Michael Fox,New Mexico,Product 4,159,9
1366,2022/03/11,18,Company R,Andrew James,Arizona,Product 4,159,1
1372,2022/03/14,4,Company D,Anna Weber,Texas,Product 4,159,2
1375,2022/03/17,4,Company D,Ben Wallace,Texas,Product 4,159,5
1377,2022/03/17,14,Company N,Michael Fox,New Mexico,Product 4,159,6
1380,2022/03/17,11,Company K,Anne Lee,New Mexico,Product 4,159,4
1381,2022/03/18,11,Company K,Anne Lee,New Mexico,Product 4,159,9
1387,2022/03/19,18,Company R,Oscar Knox,Arizona,Product 4,159,8
1390,2022/03/19,4,Company D,Anna Weber,Texas,Product 4,159,3
1392,2022/03/20,15,Company O,Anne Lee,New Mexico,Product 4,159,5
1397,2022/03/23,2,Company B,Anna Weber,Texas,Product 4,159,5
1406,2022/03/23,15,Company O,Anne Lee,New Mexico,Product 4,159,7
1415,2022/03/27,17,Company Q,Andrew James,Arizona,Product 4,159,7
1419,2022/03/29,18,Company R,Andrew James,Arizona,Product 4,159,0
1425,2022/03/31,19,Company S,Andrew James,Arizona,Product 4,159,6
1432,2022/04/03,12,Company L,Michael Fox,New Mexico,Product 4,159,8
1434,2022/04/04,8,Company H,Kim Fishman,California,Product 4,159,4
1448,2022/04/07,15,Company O,Michael Fox,New Mexico,Product 4,159,7
1449,2022/04/07,20,Company T,Andrew James,Arizona,Product 4,159,9
1451,2022/04/08,12,Company L,Michael Fox,New Mexico,Product 4,159,9
1455,2022/04/09,5,Company E,Anna Weber,Texas,Product 4,159,7
1461,2022/04/11,16,Company P,Oscar Knox,Arizona,Product 4,159,8
1474,2022/04/18,15,Company O,Michael Fox,New Mexico,Product 4,159,8
1476,2022/04/19,19,Company S,Oscar Knox,Arizona,Product 4,159,9
1481,2022/04/20,18,Company R,Andrew James,Arizona,Product 4,159,8
1487,2022/04/22,11,Company K,Anne Lee,New Mexico,Product 4,159,6
1495,2022/04/25,7,Company G,Laura Larsen,California,Product 4,159,5
1499,2022/04/27,18,Company R,Andrew James,Arizona,Product 4,159,1
1502,2022/04/29,7,Company G,Kim Fishman,California,Product 4,159,7
1513,2022/05/03,4,Company D,Anna Weber,Texas,Product 4,159,3
1516,2022/05/03,1,Company A,Anna Weber,Texas,Product 4,159,0
1520,2022/05/05,12,Company L,Anne Lee,New Mexico,Product 4,159,4
1523,2022/05/07,11,Company K,Michael Fox,New Mexico,Product 4,159,3
1524,2022/05/07,14,Company N,Anne Lee,New Mexico,Product 4,159,1
