Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue,,,,,,,
8975,US-2022-162558,2022-10-02,2022-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996, 20.74,4,0.2,7.2576, 82.94,,,,,,,
8976,US-2022-147564,2022-10-02,2022-10-06,Standard Class,BP-11155,Becky Pak,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907, 49.12,4,0,23.0864, 196.48,,,,,,,
8977,US-2022-105914,2022-10-02,2022-10-08,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers, 1,575.14,7,0,204.7682, 11,025.98,,,,,,,
8978,US-2022-141117,2022-10-02,2022-10-08,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors, 39.07,6,0.2,4.3956, 234.43,,,,,,,
8979,US-2022-137414,2022-10-02,2022-10-06,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers, 369.16,11,0.2,32.3015, 4,060.76,,,,,,,
8980,US-2022-123981,2022-10-02,2022-10-08,Standard Class,RW-19630,Rob Williams,Corporate,United States,New York City,New York,10035,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402, 65.99,1,0,17.1574, 65.99,,,,,,,
8981,US-2022-101308,2022-10-02,2022-10-07,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh, 84.78,2,0.2,-20.1362, 169.57,,,,,,,
8982,US-2022-143035,2022-10-03,2022-10-05,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp, 83.92,4,0,21.8192, 335.68,,,,,,,
8983,US-2022-101749,2022-10-03,2022-10-08,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Pasadena,California,91104,West,FUR-TA-10001520,Furniture,Tables,Lesro Sheffield Collection Coffee Table_ End Table_ Center Table_ Corner Table, 171.29,3,0.2,-6.4233, 513.86,,,,,,,
8984,US-2022-149853,2022-10-03,2022-10-09,Standard Class,PO-18850,Patrick OBrill,Consumer,United States,Hialeah,Florida,33012,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum, 17.92,5,0.2,1.12, 89.60,,,,,,,
8985,US-2022-143035,2022-10-03,2022-10-05,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001130,Office Supplies,Art,Quartet Alpha White Chalk_ 12/Pack, 6.63,3,0,3.1161, 19.89,,,,,,,
8986,US-2022-144820,2022-10-03,2022-10-07,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils, 20.64,5,0.2,2.322, 103.20,,,,,,,
8987,US-2022-141789,2022-10-03,2022-10-06,First Class,AC-10450,Amy Cox,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System, 1,793.98,2,0,843.1706, 3,587.96,,,,,,,
8988,US-2022-149853,2022-10-03,2022-10-09,Standard Class,PO-18850,Patrick OBrill,Consumer,United States,Hialeah,Florida,33012,South,OFF-PA-10000556,Office Supplies,Paper,Xerox 208, 15.55,3,0.2,5.4432, 46.66,,,,,,,
8989,US-2022-134607,2022-10-03,2022-10-08,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders, 22.58,2,0,5.8708, 45.16,,,,,,,
8990,US-2022-143035,2022-10-03,2022-10-05,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard, 371.97,3,0,66.9546, 1,115.91,,,,,,,
8991,US-2022-163818,2022-10-04,2022-10-08,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,20735,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock, 19.98,1,0,8.5914, 19.98,,,,,,,
8992,US-2022-131807,2022-10-05,2022-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm, 435.17,4,0.2,-59.8356, 1,740.67,,,,,,,
8993,US-2022-143112,2022-10-05,2022-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,FUR-CH-10002880,Furniture,Chairs,Global High-Back Leather Tilter_ Burgundy, 221.38,2,0.1,2.4598, 442.76,,,,,,,
8994,US-2022-131807,2022-10-05,2022-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame, 72.90,5,0,26.973, 364.50,,,,,,,
8995,US-2022-131807,2022-10-05,2022-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table, 206.35,3,0.2,5.1588, 619.06,,,,,,,
8996,US-2022-131807,2022-10-05,2022-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,OFF-AP-10004052,Office Supplies,Appliances,Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs_ 2/Pk, 15.80,4,0,4.108, 63.20,,,,,,,
8997,US-2022-167661,2022-10-05,2022-10-10,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements, 19.94,4,0.2,7.2268, 79.74,,,,,,,
8998,US-2022-167661,2022-10-05,2022-10-10,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10002571,Office Supplies,Binders,Avery Framed View Binder_ EZD Ring (Locking)_ Navy_ 1 1/2, 39.92,5,0.2,13.473, 199.60,,,,,,,
8999,US-2022-103247,2022-10-05,2022-10-08,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,10011,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders, 75.79,3,0.2,25.5798, 227.38,,,,,,,
9000,US-2022-131807,2022-10-05,2022-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples, 14.90,5,0,6.854, 74.50,,,,,,,
9001,US-2022-167661,2022-10-05,2022-10-10,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951, 61.96,2,0,27.882, 123.92,,,,,,,
9002,US-2022-157672,2022-10-05,2022-10-07,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,80219,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse, 63.82,2,0.2,13.5626, 127.65,,,,,,,
9003,US-2022-143112,2022-10-05,2022-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-MA-10001047,Technology,Machines,3D Systems Cube Printer_ 2nd Generation_ Magenta, 5,199.96,4,0,1351.9896, 20,799.84,,,,,,,
9004,US-2022-131807,2022-10-05,2022-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,TEC-PH-10000702,Technology,Phones,Square Credit Card Reader_ 4 1/2 x 4 1/2 x 1_ White, 7.99,1,0.2,2.6973, 7.99,,,,,,,
9005,US-2022-143112,2022-10-05,2022-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset, 87.80,4,0,43.9, 351.20,,,,,,,
9006,US-2022-103247,2022-10-05,2022-10-08,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,10011,East,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset, 160.93,7,0,3.2186, 1,126.51,,,,,,,
9007,CA-2022-131807,2022-10-05,2022-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,Canada,Calgary,Alberta,T1Y,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm, 221.38,2,0.1,2.4598, 442.76,,,,,,,
9008,CA-2022-131807,2022-10-05,2022-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,Canada,Edmonton,Alberta,T5A,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame, 39.92,5,0.2,13.473, 199.60,,,,,,,
9009,CA-2022-131807,2022-10-05,2022-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,Canada,Edmonton,Alberta,T5A,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table, 61.96,2,0,27.882, 123.92,,,,,,,
9010,CA-2022-131807,2022-10-05,2022-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,Canada,Edmonton,Alberta,T5A,West,OFF-AP-10004052,Office Supplies,Appliances,Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs_ 2/Pk, 63.82,2,0.2,13.5626, 127.65,,,,,,,
9011,CA-2022-131807,2022-10-05,2022-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,Canada,Calgary,Alberta,T1Y,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples, 5,199.96,4,0,1351.9896, 20,799.84,,,,,,,
9012,CA-2022-131807,2022-10-05,2022-10-10,Standard Class,GG-14650,Greg Guthrie,Corporate,Canada,Edmonton,Alberta,T5A,West,TEC-PH-10000702,Technology,Phones,Square Credit Card Reader_ 4 1/2 x 4 1/2 x 1_ White, 19.94,4,0.2,7.2268, 79.74,,,,,,,
9013,US-2022-148054,2022-10-06,2022-10-11,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT, 41.96,2,0,2.9372, 83.92,,,,,,,
9014,US-2022-148054,2022-10-06,2022-10-11,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,OFF-AP-10004336,Office Supplies,Appliances,Conquest 14 Commercial Heavy-Duty Upright Vacuum_ Collection System_ Accessory Kit, 227.84,4,0,66.0736, 911.36,,,,,,,
9015,US-2022-137421,2022-10-06,2022-10-11,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Chandler,Arizona,85224,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters, 9.34,2,0.2,1.8688, 18.69,,,,,,,
9016,US-2022-146269,2022-10-06,2022-10-06,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors, 19.15,2,0.2,1.197, 38.30,,,,,,,
9017,US-2022-109099,2022-10-06,2022-10-11,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893, 40.99,1,0,20.0851, 40.99,,,,,,,
9018,US-2022-148054,2022-10-06,2022-10-11,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations, 37.94,2,0,18.2112, 75.88,,,,,,,
9019,US-2022-118577,2022-10-06,2022-10-11,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886, 143.70,3,0,68.976, 431.10,,,,,,,
9020,US-2022-136868,2022-10-06,2022-10-12,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,OFF-PA-10002377,Office Supplies,Paper,Adams Telephone Message Book W/Dividers/Space For Phone Numbers_ 5 1/4X8 1/2_ 200/Messages, 17.04,3,0,7.668, 51.12,,,,,,,
9021,US-2022-118577,2022-10-06,2022-10-11,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217, 6.48,1,0,3.1104, 6.48,,,,,,,
9022,US-2022-136868,2022-10-06,2022-10-12,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving., 344.91,3,0,10.3473, 1,034.73,,,,,,,
9023,US-2022-146269,2022-10-06,2022-10-06,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart, 290.34,2,0.2,32.6628, 580.67,,,,,,,
9024,US-2022-136868,2022-10-06,2022-10-12,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology, 319.96,4,0,115.1856, 1,279.84,,,,,,,
9025,US-2022-104003,2022-10-07,2022-10-13,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10003965,Furniture,Bookcases,OSullivan Manor Hill 2-Door Library in Brianna Oak, 307.67,2,0.15,-14.4784, 615.33,,,,,,,
9026,US-2022-148404,2022-10-07,2022-10-11,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table, 154.76,3,0.4,-36.1116, 464.29,,,,,,,
9027,US-2022-128426,2022-10-07,2022-10-11,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders, 4.24,5,0.8,-6.36, 21.20,,,,,,,
9028,US-2022-148404,2022-10-07,2022-10-11,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-BI-10002854,Office Supplies,Binders,Performers Binder/Pad Holder_ Black, 50.45,6,0.7,-33.636, 302.72,,,,,,,
9029,US-2022-148404,2022-10-07,2022-10-11,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples, 18.94,3,0.2,5.9175, 56.81,,,,,,,
9030,US-2022-152709,2022-10-07,2022-10-12,Standard Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10001837,Office Supplies,Storage,SAFCO Mobile Desk Side File_ Wire Frame, 85.52,2,0,22.2352, 171.04,,,,,,,
9031,US-2022-148404,2022-10-07,2022-10-11,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart, 580.67,4,0.2,65.3256, 2,322.69,,,,,,,
9032,US-2022-108574,2022-10-07,2022-10-11,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard, 1,115.91,9,0,200.8638, 10,043.19,,,,,,,
9033,US-2022-108574,2022-10-07,2022-10-11,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10000702,Technology,Phones,Square Credit Card Reader_ 4 1/2 x 4 1/2 x 1_ White, 79.92,10,0.2,26.973, 799.20,,,,,,,
9034,US-2022-108574,2022-10-07,2022-10-11,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset, 128.74,7,0.2,-28.9674, 901.21,,,,,,,
9035,US-2022-148404,2022-10-07,2022-10-11,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone, 222.38,2,0.2,16.6788, 444.77,,,,,,,
9036,US-2022-168613,2022-10-08,2022-10-14,Standard Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair, 145.76,2,0.1,3.2392, 291.53,,,,,,,
9037,US-2022-151596,2022-10-08,2022-10-11,First Class,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,2920,East,OFF-ST-10001837,Office Supplies,Storage,SAFCO Mobile Desk Side File_ Wire Frame, 42.76,1,0,11.1176, 42.76,,,,,,,
9038,US-2022-105487,2022-10-08,2022-10-14,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving, 40.68,2,0,0.4068, 81.36,,,,,,,
9039,US-2022-105487,2022-10-08,2022-10-14,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige, 36.00,2,0,6.48, 72.00,,,,,,,
9040,US-2022-105487,2022-10-08,2022-10-14,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard, 239.96,4,0,115.1808, 959.84,,,,,,,
9041,US-2022-105487,2022-10-08,2022-10-14,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone, 103.19,1,0.2,11.6091, 103.19,,,,,,,
9042,US-2022-141873,2022-10-09,2022-10-14,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,FUR-BO-10003034,Furniture,Bookcases,OSullivan Elevations Bookcase_ Cherry Finish, 314.35,3,0.2,-15.7176, 943.06,,,,,,,
9043,US-2022-163125,2022-10-09,2022-10-11,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs, 254.06,3,0.3,-32.6646, 762.17,,,,,,,
9044,US-2022-132430,2022-10-09,2022-10-11,First Class,CP-12085,Cathy Prescott,Corporate,United States,Lakewood,Ohio,44107,East,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames, 45.89,4,0.2,9.1776, 183.55,,,,,,,
9045,US-2022-117247,2022-10-09,2022-10-14,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,60505,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables, 66.65,3,0.5,-42.6528, 199.94,,,,,,,
9046,US-2022-117247,2022-10-09,2022-10-14,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,60505,Central,FUR-TA-10002958,Furniture,Tables,Bevis Oval Conference Table_ Walnut, 652.45,5,0.5,-430.617, 3,262.25,,,,,,,
9047,US-2022-163125,2022-10-09,2022-10-11,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener, 67.14,7,0.2,5.8751, 470.01,,,,,,,
9048,US-2022-141873,2022-10-09,2022-10-14,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones, 12.82,3,0.2,4.3254, 38.45,,,,,,,
9049,US-2022-141873,2022-10-09,2022-10-14,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders, 18.24,6,0.2,6.156, 109.44,,,,,,,
9050,US-2022-141873,2022-10-09,2022-10-14,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000069,Office Supplies,Paper,TOPS 4 x 6 Fluorescent Color Memo Sheets_ 500 Sheets per Pack, 18.98,2,0,8.9206, 37.96,,,,,,,
9051,US-2022-115595,2022-10-09,2022-10-11,First Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001745,Office Supplies,Paper,Wirebound Message Books_ 2 7/8 x 5_ 3 Forms per Page, 35.20,5,0,16.544, 176.00,,,,,,,
9052,US-2022-162635,2022-10-09,2022-10-10,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book, 10.82,4,0.2,3.5152, 43.26,,,,,,,
9053,US-2022-111717,2022-10-10,2022-10-16,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs, 239.36,3,0.3,-47.8716, 718.07,,,,,,,
9054,CA-2022-126627,2022-10-10,2022-10-12,First Class,WB-21850,William Brown,Consumer,Canada,Winnipeg,Manitoba,R3R,Central,FUR-FU-10004963,Furniture,Furnishings,Eldon 400 Class Desk Accessories_ Black Carbon, 14.00,4,0.6,-6.3, 56.00,,,,,,,
9055,CA-2022-126627,2022-10-10,2022-10-12,First Class,WB-21850,William Brown,Consumer,Canada,Winnipeg,Manitoba,R3R,Central,OFF-BI-10001597,Office Supplies,Binders,Wilson Jones Ledger-Size_ Piano-Hinge Binder_ 2_ Blue, 16.39,2,0.8,-26.23, 32.78,,,,,,,
9056,US-2022-150091,2022-10-12,2022-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-BO-10003404,Furniture,Bookcases,Global Adaptabilites Bookcase_ Cherry/Storm Gray Finish, 2,154.90,5,0,129.294, 10,774.50,,,,,,,
9057,US-2022-152702,2022-10-12,2022-10-16,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central,FUR-CH-10002304,Furniture,Chairs,Global Stack Chair without Arms_ Black, 254.60,14,0.3,-18.186, 3,564.46,,,,,,,
9058,US-2022-150091,2022-10-12,2022-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame, 40.48,2,0,17.4064, 80.96,,,,,,,
9059,US-2022-130505,2022-10-12,2022-10-12,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,26003,East,FUR-TA-10001932,Furniture,Tables,Chromcraft 48 x 96 Racetrack Double Pedestal Table, 673.34,3,0.3,-76.9536, 2,020.03,,,,,,,
9060,US-2022-112431,2022-10-12,2022-10-14,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000940,Office Supplies,Art,Newell 343, 5.88,2,0,1.5876, 11.76,,,,,,,
9061,US-2022-126536,2022-10-12,2022-10-14,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders, 101.84,5,0.2,36.917, 509.20,,,,,,,
9062,US-2022-168655,2022-10-12,2022-10-18,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements, 79.87,3,0.2,29.952, 239.62,,,,,,,
9063,US-2022-150091,2022-10-12,2022-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10000621,Office Supplies,Fasteners,OIC Colored Binder Clips_ Assorted Sizes, 17.90,5,0,8.771, 89.50,,,,,,,
9064,US-2022-169607,2022-10-12,2022-10-15,First Class,CA-12265,Christina Anderson,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952, 9.96,2,0,4.6812, 19.92,,,,,,,
9065,US-2022-152933,2022-10-12,2022-10-16,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993, 10.37,2,0.2,3.7584, 20.74,,,,,,,
9066,US-2022-149146,2022-10-12,2022-10-12,Same Day,SM-20320,Sean Miller,Home Office,United States,Monroe,North Carolina,28110,South,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989, 7.97,2,0.2,2.6892, 15.94,,,,,,,
9067,US-2022-169362,2022-10-12,2022-10-15,First Class,SP-20860,Sung Pak,Corporate,United States,Dallas,Texas,75217,Central,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400, 39.98,2,0.2,-1.4994, 79.97,,,,,,,
9068,US-2022-112431,2022-10-12,2022-10-14,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive, 435.84,12,0,130.752, 5,230.08,,,,,,,
9069,US-2022-150091,2022-10-12,2022-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive, 45.00,3,0,4.95, 135.00,,,,,,,
9070,US-2022-168655,2022-10-12,2022-10-18,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,87105,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive, 595.00,5,0,95.2, 2,975.00,,,,,,,
9071,US-2022-152933,2022-10-12,2022-10-16,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System, 791.88,3,0.2,128.6805, 2,375.64,,,,,,,
9072,US-2022-126536,2022-10-12,2022-10-14,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack, 0.99,1,0,0.4356, 0.99,,,,,,,
9073,US-2022-152933,2022-10-12,2022-10-16,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,TEC-PH-10002085,Technology,Phones,Clarity 53712, 369.54,7,0.2,27.7158, 2,586.81,,,,,,,
9074,US-2022-163160,2022-10-13,2022-10-16,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame, 10.48,3,0.6,-6.8094, 31.43,,,,,,,
9075,US-2022-103212,2022-10-13,2022-10-14,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops, 1,504.52,4,0,346.0396, 6,018.08,,,,,,,
